PaymentKey,DateKey,PaymentMethodKey,BusinessUnitKey,OpeningBalance,TotalCollected,TotalPaid,ClosingBalance
450,20230316,3,2,1137967.37,14085.52,0.0,1152052.89
451,20230317,1,1,3997682.6,260444.16,130668.32,4127458.44
452,20230317,2,1,8115286.9,324944.74,0.0,8440231.64
453,20230317,3,1,2264615.08,63217.28,0.0,2327832.36
454,20230317,1,2,5092918.27,151299.81,131575.42,5112642.66
455,20230317,2,2,3071312.75,112245.31,12176.31,3171381.75
456,20230317,3,2,1152052.89,9998.93,0.0,1162051.82
457,20230318,1,1,4127458.44,244081.06,122536.85,4249002.65
458,20230318,2,1,8440231.64,276179.56,0.0,8716411.2
459,20230318,3,1,2327832.36,15828.22,0.0,2343660.58
460,20230318,1,2,5112642.66,200803.39,137323.73,5176122.32
461,20230318,2,2,3171381.75,136589.5,2335.5,3305635.75
462,20230318,3,2,1162051.82,15615.69,0.0,1177667.51
463,20230319,1,1,4249002.65,158739.28,79816.88,4327925.05
464,20230319,2,1,8716411.2,279083.39,0.0,8995494.59
465,20230319,3,1,2343660.58,19626.42,0.0,2363287.0
466,20230319,1,2,5176122.32,120773.1,60706.4,5236189.02
467,20230319,2,2,3305635.75,90150.94,12116.52,3383670.17
468,20230319,3,2,1177667.51,8149.18,0.0,1185816.69
469,20230320,1,1,4327925.05,148542.63,88653.81,4387813.87
470,20230320,2,1,8995494.59,174820.3,30051.34,9140263.55
471,20230320,3,1,2363287.0,52506.01,0.0,2415793.01
472,20230320,1,2,5236189.02,89516.77,45106.93,5280598.86
473,20230320,2,2,3383670.17,69950.07,69472.67,3384147.57
474,20230320,3,2,1185816.69,10152.07,0.0,1195968.76
475,20230321,1,1,4387813.87,130121.46,90140.96,4427794.37
476,20230321,2,1,9140263.55,155852.9,167892.26,9128224.19
477,20230321,3,1,2415793.01,51145.84,0.0,2466938.85
478,20230321,1,2,5280598.86,151243.77,77801.61,5354041.02
479,20230321,2,2,3384147.57,123918.11,37058.92,3471006.76
480,20230321,3,2,1195968.76,26589.52,0.0,1222558.28
481,20230322,1,1,4427794.37,98339.82,49647.7,4476486.49
482,20230322,2,1,9128224.19,131549.68,0.0,9259773.87
483,20230322,3,1,2466938.85,10392.08,0.0,2477330.93
484,20230322,1,2,5354041.02,124012.98,138250.05,5339803.95
485,20230322,2,2,3471006.76,99088.06,706005.95,2864088.87
486,20230322,3,2,1222558.28,8727.8,0.0,1231286.08
487,20230323,1,1,4476486.49,114363.2,104137.41,4486712.28
488,20230323,2,1,9259773.87,139331.4,118317.12,9280788.15
489,20230323,3,1,2477330.93,18228.28,0.0,2495559.21
490,20230323,1,2,5339803.95,206438.09,103522.43,5442719.61
491,20230323,2,2,2864088.87,137664.56,49340.66,2952412.77
492,20230323,3,2,1231286.08,31843.05,0.0,1263129.13
493,20230324,1,1,4486712.28,115420.6,76709.8,4525423.08
494,20230324,2,1,9280788.15,203404.87,0.0,9484193.02
495,20230324,3,1,2495559.21,13191.4,0.0,2508750.61
496,20230324,1,2,5442719.61,331535.06,166077.79,5608176.88
497,20230324,2,2,2952412.77,218366.01,0.0,3170778.78
498,20230324,3,2,1263129.13,19020.47,0.0,1282149.6
499,20230325,1,1,4525423.08,191795.7,96367.29,4620851.49
500,20230325,2,1,9484193.02,244466.69,45699.79,9682959.92
501,20230325,3,1,2508750.61,40157.21,0.0,2548907.82
502,20230325,1,2,5608176.88,310724.44,155687.02,5763214.3
503,20230325,2,2,3170778.78,196751.23,44108.61,3323421.4
504,20230325,3,2,1282149.6,25658.47,0.0,1307808.07
505,20230326,1,1,4620851.49,90951.25,46010.95,4665791.79
506,20230326,2,1,9682959.92,115714.73,0.0,9798674.65
507,20230326,3,1,2548907.82,38373.89,0.0,2587281.71
508,20230326,1,2,5763214.3,290567.31,145528.81,5908252.8
509,20230326,2,2,3323421.4,215280.1,831111.72,2707589.78
510,20230326,3,2,1307808.07,20954.32,0.0,1328762.39
511,20230327,1,1,4665791.79,117256.27,84870.07,4698177.99
512,20230327,2,1,9798674.65,197196.75,153528.57,9842342.83
513,20230327,3,1,2587281.71,9237.57,0.0,2596519.28
514,20230327,1,2,5908252.8,223351.93,139635.79,5991968.94
515,20230327,2,2,2707589.78,172385.5,1116829.28,1763146.0
516,20230327,3,2,1328762.39,20129.27,0.0,1348891.66
517,20230328,1,1,4698177.99,137971.88,69411.76,4766738.11
518,20230328,2,1,9842342.83,239496.75,0.0,10081839.58
519,20230328,3,1,2596519.28,6150.54,0.0,2602669.82
520,20230328,1,2,5991968.94,227641.95,114085.64,6105525.25
521,20230328,2,2,1763146.0,162717.62,0.0,1925863.62
522,20230328,3,2,1348891.66,12616.31,0.0,1361507.97
523,20230329,1,1,4766738.11,131051.06,65978.59,4831810.58
524,20230329,2,1,10081839.58,166337.7,0.0,10248177.28
525,20230329,3,1,2602669.82,18725.99,0.0,2621395.81
526,20230329,1,2,6105525.25,181101.36,90851.84,6195774.77
527,20230329,2,2,1925863.62,131935.15,0.0,2057798.77
528,20230329,3,2,1361507.97,9841.89,0.0,1371349.86
529,20230330,1,1,4831810.58,158880.43,104753.23,4885937.78
530,20230330,2,1,10248177.28,193701.09,71853.63,10370024.74
531,20230330,3,1,2621395.81,25130.15,0.0,2646525.96
532,20230330,1,2,6195774.77,232907.26,117244.07,6311437.96
533,20230330,2,2,2057798.77,175452.95,391627.67,1841624.05
534,20230330,3,2,1371349.86,26788.94,0.0,1398138.8
535,20230331,1,1,4885937.78,159051.19,79994.51,4964994.46
536,20230331,2,1,10370024.74,227446.7,0.0,10597471.44
537,20230331,3,1,2646525.96,31249.16,0.0,2677775.12
538,20230331,1,2,6311437.96,236316.91,118487.86,6429267.01
539,20230331,2,2,1841624.05,192661.51,0.0,2034285.56
540,20230331,3,2,1398138.8,21040.41,0.0,1419179.21
541,20230401,1,1,4964994.46,265707.21,133316.7,5097384.97
542,20230401,2,1,10597471.44,362563.21,31556.19,10928478.46
543,20230401,3,1,2677775.12,32537.17,0.0,2710312.29
544,20230401,1,2,6429267.01,167148.58,83898.48,6512517.11
545,20230401,2,2,2034285.56,128881.64,33890.96,2129276.24
546,20230401,3,2,1419179.21,24840.05,0.0,1444019.26
547,20230402,1,1,5097384.97,90827.36,45902.35,5142309.98
548,20230402,2,1,10928478.46,168328.01,0.0,11096806.47
549,20230402,3,1,2710312.29,30150.43,0.0,2740462.72
550,20230402,1,2,6512517.11,253425.51,127105.9,6638836.72
551,20230402,2,2,2129276.24,193784.66,0.0,2323060.9
552,20230402,3,2,1444019.26,32498.33,0.0,1476517.59
553,20230403,1,1,5142309.98,191580.78,134939.79,5198950.97
554,20230403,2,1,11096806.47,208041.21,339394.41,10965453.27
555,20230403,3,1,2740462.72,23450.71,0.0,2763913.43
556,20230403,1,2,6638836.72,278631.81,153328.64,6764139.89
557,20230403,2,2,2323060.9,226746.38,36057.26,2513750.02
558,20230403,3,2,1476517.59,32353.07,0.0,1508870.66
559,20230404,1,1,5198950.97,212414.1,106729.27,5304635.8
560,20230404,2,1,10965453.27,266285.82,0.0,11231739.09
561,20230404,3,1,2763913.43,44258.1,0.0,2808171.53
562,20230404,1,2,6764139.89,264363.2,132545.1,6895957.99
563,20230404,2,2,2513750.02,179212.93,0.0,2692962.95
564,20230404,3,2,1508870.66,27031.99,0.0,1535902.65
565,20230405,1,1,5304635.8,159193.81,127214.64,5336614.97
566,20230405,2,1,11231739.09,223667.19,299859.88,11155546.4
567,20230405,3,1,2808171.53,130155.89,0.0,2938327.42
568,20230405,1,2,6895957.99,203977.61,102401.56,6997534.04
569,20230405,2,2,2692962.95,141198.58,7973.15,2826188.38
570,20230405,3,2,1535902.65,16580.18,0.0,1552482.83
571,20230406,1,1,5336614.97,84843.72,206711.58,5214747.11
572,20230406,2,1,11155546.4,93784.94,269090.43,10980240.91
573,20230406,3,1,2938327.42,11785.3,0.0,2950112.72
574,20230406,1,2,6997534.04,184079.38,99226.21,7082387.21
575,20230406,2,2,2826188.38,123369.02,148673.29,2800884.11
576,20230406,3,2,1552482.83,25730.14,0.0,1578212.97
577,20230407,1,1,5214747.11,250647.09,125825.98,5339568.22
578,20230407,2,1,10980240.91,313521.71,0.0,11293762.62
579,20230407,3,1,2950112.72,74991.15,0.0,3025103.87
580,20230407,1,2,7082387.21,166971.78,83812.97,7165546.02
581,20230407,2,2,2800884.11,121134.91,0.0,2922019.02
582,20230407,3,2,1578212.97,11854.9,0.0,1590067.87
583,20230408,1,1,5339568.22,396161.56,198604.58,5537125.2
584,20230408,2,1,11293762.62,342145.37,0.0,11635907.99
585,20230408,3,1,3025103.87,59335.3,0.0,3084439.17
586,20230408,1,2,7165546.02,303354.23,152063.53,7316836.72
587,20230408,2,2,2922019.02,206452.42,0.0,3128471.44
588,20230408,3,2,1590067.87,25005.8,0.0,1615073.67
589,20230409,1,1,5537125.2,163926.61,82479.92,5618571.89
590,20230409,2,1,11635907.99,214183.09,0.0,11850091.08
591,20230409,3,1,3084439.17,48115.34,0.0,3132554.51
592,20230409,1,2,7316836.72,148170.51,74444.11,7390563.12
593,20230409,2,2,3128471.44,93190.92,0.0,3221662.36
594,20230409,3,2,1615073.67,8836.42,0.0,1623910.09
595,20230410,1,1,5618571.89,118941.86,156806.8,5580706.95
596,20230410,2,1,11850091.08,210245.03,262200.01,11798136.1
597,20230410,3,1,3132554.51,23007.96,0.0,3155562.47
598,20230410,1,2,7390563.12,292879.1,148110.84,7535331.38
599,20230410,2,2,3221662.36,194821.65,21723.89,3394760.12
600,20230410,3,2,1623910.09,21131.27,0.0,1645041.36
601,20230411,1,1,5580706.95,99887.42,50476.23,5630118.14
602,20230411,2,1,11798136.1,167359.98,0.0,11965496.08
603,20230411,3,1,3155562.47,35595.83,0.0,3191158.3
604,20230411,1,2,7535331.38,210426.16,120688.11,7625069.43
605,20230411,2,2,3394760.12,134560.63,42808.22,3486512.53
606,20230411,3,2,1645041.36,22837.78,0.0,1667879.14
607,20230412,1,1,5630118.14,159764.67,80332.59,5709550.22
608,20230412,2,1,11965496.08,227307.15,0.0,12192803.23
609,20230412,3,1,3191158.3,49035.12,0.0,3240193.42
610,20230412,1,2,7625069.43,279937.08,140336.09,7764670.42
611,20230412,2,2,3486512.53,211146.23,324625.45,3373033.31
612,20230412,3,2,1667879.14,19120.57,0.0,1686999.71
613,20230413,1,1,5709550.22,170285.38,215472.56,5664363.04
614,20230413,2,1,12192803.23,171885.52,557733.95,11806954.8
615,20230413,3,1,3240193.42,71079.7,0.0,3311273.12
616,20230413,1,2,7764670.42,199279.17,100579.42,7863370.17
617,20230413,2,2,3373033.31,130214.59,71499.91,3431747.99
618,20230413,3,2,1686999.71,8484.11,0.0,1695483.82
619,20230414,1,1,5664363.04,188376.24,94718.96,5758020.32
620,20230414,2,1,11806954.8,211229.94,0.0,12018184.74
621,20230414,3,1,3311273.12,51044.63,0.0,3362317.75
622,20230414,1,2,7863370.17,268471.37,134636.38,7997205.16
623,20230414,2,2,3431747.99,185697.98,119395.52,3498050.45
624,20230414,3,2,1695483.82,12773.99,0.0,1708257.81
625,20230415,1,1,5758020.32,389204.87,195187.43,5952037.76
626,20230415,2,1,12018184.74,505005.44,12967.7,12510222.48
627,20230415,3,1,3362317.75,82130.63,0.0,3444448.38
628,20230415,1,2,7997205.16,280954.33,140867.73,8137291.76
629,20230415,2,2,3498050.45,198327.71,9014.85,3687363.31
630,20230415,3,2,1708257.81,33946.34,0.0,1742204.15
631,20230416,1,1,5952037.76,211975.8,106493.32,6057520.24
632,20230416,2,1,12510222.48,255256.78,0.0,12765479.26
633,20230416,3,1,3444448.38,16181.8,0.0,3460630.18
634,20230416,1,2,8137291.76,263805.99,132264.58,8268833.17
635,20230416,2,2,3687363.31,207706.7,180073.16,3714996.85
636,20230416,3,2,1742204.15,23412.07,0.0,1765616.22
637,20230417,1,1,6057520.24,244690.89,187570.51,6114640.62
638,20230417,2,1,12765479.26,357151.11,249017.76,12873612.61
639,20230417,3,1,3460630.18,48879.17,0.0,3509509.35
640,20230417,1,2,8268833.17,317145.64,163892.08,8422086.73
641,20230417,2,2,3714996.85,206539.8,5658.81,3915877.84
642,20230417,3,2,1765616.22,44916.41,0.0,1810532.63
643,20230418,1,1,6114640.62,294830.74,147868.22,6261603.14
644,20230418,2,1,12873612.61,484039.17,0.0,13357651.78
645,20230418,3,1,3509509.35,62705.19,0.0,3572214.54
646,20230418,1,2,8422086.73,180260.86,90519.58,8511828.01
647,20230418,2,2,3915877.84,119884.74,0.0,4035762.58
648,20230418,3,2,1810532.63,9765.97,0.0,1820298.6
649,20230419,1,1,6261603.14,444051.08,222503.77,6483150.45
650,20230419,2,1,13357651.78,571046.07,0.0,13928697.85
651,20230419,3,1,3572214.54,29098.57,0.0,3601313.11
652,20230419,1,2,8511828.01,159546.37,108324.41,8563049.97
653,20230419,2,2,4035762.58,123126.5,94860.23,4064028.85
654,20230419,3,2,1820298.6,24644.88,0.0,1844943.48
655,20230420,1,1,6483150.45,436966.67,265424.9,6654692.22
656,20230420,2,1,13928697.85,549760.36,275708.77,14202749.44
657,20230420,3,1,3601313.11,72419.22,0.0,3673732.33
658,20230420,1,2,8563049.97,268970.58,136320.91,8695699.64
659,20230420,2,2,4064028.85,194341.94,377852.44,3880518.35
660,20230420,3,2,1844943.48,27919.94,0.0,1872863.42
661,20230421,1,1,6654692.22,327196.2,164107.48,6817780.94
662,20230421,2,1,14202749.44,414105.3,1871047.37,12745807.37
663,20230421,3,1,3673732.33,60314.0,0.0,3734046.33
664,20230421,1,2,8695699.64,133391.63,67083.61,8762007.66
665,20230421,2,2,3880518.35,89289.71,0.0,3969808.06
666,20230421,3,2,1872863.42,10730.58,0.0,1883594.0
667,20230422,1,1,6817780.94,208806.41,104867.97,6921719.38
668,20230422,2,1,12745807.37,317730.47,2937043.08,10126494.76
669,20230422,3,1,3734046.33,57569.44,0.0,3791615.77
670,20230422,1,2,8762007.66,150262.56,125511.73,8786758.49
671,20230422,2,2,3969808.06,96286.51,781134.07,3284960.5
672,20230422,3,2,1883594.0,17497.86,0.0,1901091.86
673,20230423,1,1,6921719.38,516196.68,258583.7,7179332.36
674,20230423,2,1,10126494.76,573190.88,0.0,10699685.64
675,20230423,3,1,3791615.77,72231.42,0.0,3863847.19
676,20230423,1,2,8786758.49,185446.69,93074.33,8879130.85
677,20230423,2,2,3284960.5,118913.16,1163177.73,2240695.93
678,20230423,3,2,1901091.86,17985.07,0.0,1919076.93
679,20230424,1,1,7179332.36,113787.11,98146.34,7194973.13
680,20230424,2,1,10699685.64,191272.83,66187.91,10824770.56
681,20230424,3,1,3863847.19,83246.66,0.0,3947093.85
682,20230424,1,2,8879130.85,146704.34,83247.81,8942587.38
683,20230424,2,2,2240695.93,105760.74,51137.32,2295319.35
684,20230424,3,2,1919076.93,20805.74,0.0,1939882.67
685,20230425,1,1,7194973.13,203906.19,102475.98,7296403.34
686,20230425,2,1,10824770.56,262605.56,49322.01,11038054.11
687,20230425,3,1,3947093.85,39280.91,0.0,3986374.76
688,20230425,1,2,8942587.38,88739.78,44749.02,8986578.14
689,20230425,2,2,2295319.35,76410.39,45874.92,2325854.82
690,20230425,3,2,1939882.67,5227.79,0.0,1945110.46
691,20230426,1,1,7296403.34,206244.88,103654.92,7398993.3
692,20230426,2,1,11038054.11,333472.97,0.0,11371527.08
693,20230426,3,1,3986374.76,56246.91,0.0,4042621.67
694,20230426,1,2,8986578.14,156158.86,78525.54,9064211.46
695,20230426,2,2,2325854.82,118567.27,53412.23,2391009.86
696,20230426,3,2,1945110.46,15997.19,0.0,1961107.65
697,20230427,1,1,7398993.3,173196.8,252452.0,7319738.1
698,20230427,2,1,11371527.08,201654.54,59979.48,11513202.14
699,20230427,3,1,4042621.67,18567.33,0.0,4061189.0
700,20230427,1,2,9064211.46,115484.24,95597.66,9084098.04
701,20230427,2,2,2391009.86,85502.94,10350.57,2466162.23
702,20230427,3,2,1961107.65,15862.14,0.0,1976969.79
703,20230428,1,1,7319738.1,319047.8,160012.61,7478773.29
704,20230428,2,1,11513202.14,319282.7,0.0,11832484.84
705,20230428,3,1,4061189.0,25331.72,0.0,4086520.72
706,20230428,1,2,9084098.04,200236.36,100545.38,9183789.02
707,20230428,2,2,2466162.23,151459.9,1042669.94,1574952.19
708,20230428,3,2,1976969.79,20513.57,0.0,1997483.36
709,20230429,1,1,7478773.29,177181.2,89000.24,7566954.25
710,20230429,2,1,11832484.84,283745.22,0.0,12116230.06
711,20230429,3,1,4086520.72,38292.68,0.0,4124813.4
712,20230429,1,2,9183789.02,241156.86,120924.96,9304020.92
713,20230429,2,2,1574952.19,184849.56,0.0,1759801.75
714,20230429,3,2,1997483.36,18453.7,0.0,2015937.06
715,20230430,1,1,7566954.25,138358.48,69752.59,7635560.14
716,20230430,2,1,12116230.06,249495.5,0.0,12365725.56
717,20230430,3,1,4124813.4,54635.53,0.0,4179448.93
718,20230430,1,2,9304020.92,120645.47,60675.16,9363991.23
719,20230430,2,2,1759801.75,78675.48,0.0,1838477.23
720,20230430,3,2,2015937.06,7033.06,0.0,2022970.12
721,20230501,1,1,7635560.14,122004.68,81788.99,7675775.83
722,20230501,2,1,12365725.56,152498.08,104204.72,12414018.92
723,20230501,3,1,4179448.93,35229.6,0.0,4214678.53
724,20230501,1,2,9363991.23,131684.29,75880.14,9419795.38
725,20230501,2,2,1838477.23,114541.11,63839.12,1889179.22
726,20230501,3,2,2022970.12,6900.82,0.0,2029870.94
727,20230502,1,1,7675775.83,130663.01,65817.84,7740621.0
728,20230502,2,1,12414018.92,144411.48,0.0,12558430.4
729,20230502,3,1,4214678.53,19801.76,0.0,4234480.29
730,20230502,1,2,9419795.38,182122.37,99628.57,9502289.18
731,20230502,2,2,1889179.22,131017.2,22831.9,1997364.52
732,20230502,3,2,2029870.94,15652.01,0.0,2045522.95
733,20230503,1,1,7740621.0,110419.23,55673.14,7795367.09
734,20230503,2,1,12558430.4,137523.2,0.0,12695953.6
735,20230503,3,1,4234480.29,30406.67,0.0,4264886.96
736,20230503,1,2,9502289.18,187382.32,94030.96,9595640.54
737,20230503,2,2,1997364.52,119921.73,0.0,2117286.25
738,20230503,3,2,2045522.95,16257.17,0.0,2061780.12
739,20230504,1,1,7795367.09,133891.95,71515.86,7857743.18
740,20230504,2,1,12695953.6,162901.28,12112.19,12846742.69
741,20230504,3,1,4264886.96,30418.05,0.0,4295305.01
742,20230504,1,2,9595640.54,104654.97,77314.12,9622981.39
743,20230504,2,2,2117286.25,78195.27,751918.77,1443562.75
744,20230504,3,2,2061780.12,13061.47,0.0,2074841.59
745,20230505,1,1,7857743.18,293951.87,158469.18,7993225.87
746,20230505,2,1,12846742.69,268086.72,56755.84,13058073.57
747,20230505,3,1,4295305.01,21207.07,0.0,4316512.08
748,20230505,1,2,9622981.39,131658.13,71673.21,9682966.31
749,20230505,2,2,1443562.75,97511.66,26550.17,1514524.24
750,20230505,3,2,2074841.59,21396.31,0.0,2096237.9
751,20230506,1,1,7993225.87,145454.49,98283.14,8040397.22
752,20230506,2,1,13058073.57,171911.25,181128.87,13048855.95
753,20230506,3,1,4316512.08,17897.76,0.0,4334409.84
754,20230506,1,2,9682966.31,140930.32,70826.75,9753069.88
755,20230506,2,2,1514524.24,102222.94,0.0,1616747.18
756,20230506,3,2,2096237.9,26069.86,0.0,2122307.76
757,20230507,1,1,8040397.22,87696.54,44362.7,8083731.06
758,20230507,2,1,13048855.95,109395.26,17478.61,13140772.6
759,20230507,3,1,4334409.84,25855.39,0.0,4360265.23
760,20230507,1,2,9753069.88,139801.33,70255.34,9822615.87
761,20230507,2,2,1616747.18,95873.3,0.0,1712620.48
762,20230507,3,2,2122307.76,10665.42,0.0,2132973.18
763,20230508,1,1,8083731.06,149165.37,271049.93,7961846.5
764,20230508,2,1,13140772.6,168537.43,37486.17,13271823.86
765,20230508,3,1,4360265.23,20192.29,0.0,4380457.52
766,20230508,1,2,9822615.87,179767.04,113591.56,9888791.35
767,20230508,2,2,1712620.48,121915.54,7159.4,1827376.62
768,20230508,3,2,2132973.18,12645.06,0.0,2145618.24
769,20230509,1,1,7961846.5,161574.74,81254.17,8042167.07
770,20230509,2,1,13271823.86,196744.66,0.0,13468568.52
771,20230509,3,1,4380457.52,21194.19,0.0,4401651.71
772,20230509,1,2,9888791.35,125431.8,63075.16,9951147.99
773,20230509,2,2,1827376.62,99411.06,0.0,1926787.68
774,20230509,3,2,2145618.24,12107.98,0.0,2157726.22
775,20230510,1,1,8042167.07,120802.89,60894.19,8102075.77
776,20230510,2,1,13468568.52,228659.76,4279.12,13692949.16
777,20230510,3,1,4401651.71,49613.03,0.0,4451264.74
778,20230510,1,2,9951147.99,106783.32,53788.87,10004142.44
779,20230510,2,2,1926787.68,80173.53,157913.71,1849047.5
780,20230510,3,2,2157726.22,6592.22,0.0,2164318.44
781,20230511,1,1,8102075.77,118369.5,407318.99,7813126.28
782,20230511,2,1,13692949.16,211676.66,16669.28,13887956.54
783,20230511,3,1,4451264.74,39975.08,0.0,4491239.82
784,20230511,1,2,10004142.44,125764.79,80211.85,10049695.38
785,20230511,2,2,1849047.5,112693.97,116262.26,1845479.21
786,20230511,3,2,2164318.44,6039.68,0.0,2170358.12
787,20230512,1,1,7813126.28,236586.7,118732.89,7930980.09
788,20230512,2,1,13887956.54,335165.84,0.0,14223122.38
789,20230512,3,1,4491239.82,42646.07,0.0,4533885.89
790,20230512,1,2,10049695.38,208458.57,104568.92,10153585.03
791,20230512,2,2,1845479.21,156104.47,0.0,2001583.68
792,20230512,3,2,2170358.12,18328.59,0.0,2188686.71
793,20230513,1,1,7930980.09,189690.64,110084.64,8010586.09
794,20230513,2,1,14223122.38,221618.37,56468.32,14388272.43
795,20230513,3,1,4533885.89,59634.62,0.0,4593520.51
796,20230513,1,2,10153585.03,211251.25,105941.04,10258895.24
797,20230513,2,2,2001583.68,157508.15,0.0,2159091.83
798,20230513,3,2,2188686.71,31753.21,0.0,2220439.92
799,20230514,1,1,8010586.09,264525.59,132769.68,8142342.0
800,20230514,2,1,14388272.43,272506.77,0.0,14660779.2
801,20230514,3,1,4593520.51,56829.67,0.0,4650350.18
802,20230514,1,2,10258895.24,177672.92,89153.16,10347415.0
803,20230514,2,2,2159091.83,137903.22,0.0,2296995.05
804,20230514,3,2,2220439.92,20414.15,0.0,2240854.07
805,20230515,1,1,8142342.0,92969.82,81835.9,8153475.92
806,20230515,2,1,14660779.2,127718.45,23131.66,14765365.99
807,20230515,3,1,4650350.18,8719.71,0.0,4659069.89
808,20230515,1,2,10347415.0,132494.89,87118.61,10392791.28
809,20230515,2,2,2296995.05,86173.15,1415221.16,967947.04
810,20230515,3,2,2240854.07,13571.92,0.0,2254425.99
811,20230516,1,1,8153475.92,161767.3,81365.16,8233878.06
812,20230516,2,1,14765365.99,210023.85,0.0,14975389.84
813,20230516,3,1,4659069.89,13038.65,0.0,4672108.54
814,20230516,1,2,10392791.28,184855.04,92758.58,10484887.74
815,20230516,2,2,967947.04,127730.65,34365.36,1061312.33
816,20230516,3,2,2254425.99,12992.66,0.0,2267418.65
817,20230517,1,1,8233878.06,143526.33,72212.8,8305191.59
818,20230517,2,1,14975389.84,160049.26,0.0,15135439.1
819,20230517,3,1,4672108.54,19983.91,0.0,4692092.45
820,20230517,1,2,10484887.74,223418.54,112065.98,10596240.3
821,20230517,2,2,1061312.33,174217.33,0.0,1235529.66
