PurchaseKey,DateKey,ProductKey,SupplierKey,BusinessUnitKey,InvoiceNumber,Quantity,UnitPurchasePrice,TotalPurchaseAmount,PaymentMethodKey,PayableInvoiceNumber
289,20230112,187,14,1,PO-SC-000289,6.349,926.82,5884.38,3,SINV-202301-SUP014-BU1
290,20230119,187,14,1,PO-SC-000290,6.349,931.55,5914.41,3,SINV-202301-SUP014-BU1
291,20230102,188,14,1,PO-SC-000291,8.101,1340.05,10855.75,1,
292,20230126,188,14,1,PO-SC-000292,8.101,1337.95,10838.73,3,SINV-202301-SUP014-BU1
293,20230105,189,14,1,PO-SC-000293,5.836,1546.46,9025.14,3,SINV-202301-SUP014-BU1
294,20230119,189,14,1,PO-SC-000294,5.836,1551.86,9056.65,3,SINV-202301-SUP014-BU1
295,20230112,190,14,1,PO-SC-000295,5.879,2864.79,16842.1,3,SINV-202301-SUP014-BU1
296,20230111,191,14,1,PO-SC-000296,2.239,3958.54,8863.17,3,SINV-202301-SUP014-BU1
297,20230126,193,14,1,PO-SC-000297,6.564,885.75,5814.06,3,SINV-202301-SUP014-BU1
298,20230114,194,14,1,PO-SC-000298,24.665,1723.87,42519.25,3,SINV-202301-SUP014-BU1
299,20230120,194,14,1,PO-SC-000299,24.665,1727.97,42620.38,3,SINV-202301-SUP014-BU1
300,20230123,194,14,1,PO-SC-000300,24.664,1731.49,42705.47,3,SINV-202301-SUP014-BU1
301,20230116,195,14,1,PO-SC-000301,7.37,803.32,5920.47,3,SINV-202301-SUP014-BU1
302,20230119,195,14,1,PO-SC-000302,7.37,804.15,5926.59,3,SINV-202301-SUP014-BU1
303,20230112,196,14,1,PO-SC-000303,30.572,412.6,12614.01,3,SINV-202301-SUP014-BU1
304,20230120,196,14,1,PO-SC-000304,30.572,408.98,12503.34,3,SINV-202301-SUP014-BU1
305,20230123,196,14,1,PO-SC-000305,30.573,410.67,12555.41,2,
306,20230118,197,14,1,PO-SC-000306,8.666,996.37,8634.54,3,SINV-202301-SUP014-BU1
307,20230119,197,14,1,PO-SC-000307,8.666,990.79,8586.19,3,SINV-202301-SUP014-BU1
308,20230103,198,14,1,PO-SC-000308,29.237,1734.51,50711.87,3,SINV-202301-SUP014-BU1
309,20230112,198,14,1,PO-SC-000309,29.237,1736.1,50758.36,3,SINV-202301-SUP014-BU1
310,20230128,198,14,1,PO-SC-000310,29.238,1749.7,51157.73,3,SINV-202301-SUP014-BU1
311,20230123,199,14,1,PO-SC-000311,4.626,897.92,4153.78,3,SINV-202301-SUP014-BU1
312,20230102,200,14,1,PO-SC-000312,7.138,409.66,2924.15,2,
313,20230128,200,14,1,PO-SC-000313,7.139,409.01,2919.92,1,
314,20230105,201,14,1,PO-SC-000314,20.099,2152.38,43260.69,2,
315,20230112,201,14,1,PO-SC-000315,20.099,2163.39,43481.98,2,
316,20230126,201,14,1,PO-SC-000316,20.098,2155.21,43315.41,3,SINV-202301-SUP014-BU1
317,20230123,202,14,1,PO-SC-000317,5.82,1990.84,11586.69,3,SINV-202301-SUP014-BU1
318,20230103,203,14,1,PO-SC-000318,9.527,1726.15,16445.03,3,SINV-202301-SUP014-BU1
319,20230123,203,14,1,PO-SC-000319,9.528,1730.62,16489.35,2,
320,20230102,204,14,1,PO-SC-000320,1.058,1629.97,1724.51,2,
321,20230118,205,14,1,PO-SC-000321,7.621,1604.6,12228.66,3,SINV-202301-SUP014-BU1
322,20230123,206,14,1,PO-SC-000322,9.119,2055.26,18741.92,2,
323,20230102,207,14,1,PO-SC-000323,4.304,4798.34,20652.06,3,SINV-202301-SUP014-BU1
324,20230112,208,14,1,PO-SC-000324,6.914,932.36,6446.34,3,SINV-202301-SUP014-BU1
325,20230119,208,14,1,PO-SC-000325,6.914,933.13,6451.66,2,
326,20230119,209,14,1,PO-SC-000326,3.58,788.6,2823.19,3,SINV-202301-SUP014-BU1
327,20230102,210,14,1,PO-SC-000327,8.182,954.78,7812.01,1,
328,20230111,210,14,1,PO-SC-000328,8.182,950.37,7775.93,2,
329,20230116,211,14,1,PO-SC-000329,7.064,518.27,3661.06,3,SINV-202301-SUP014-BU1
330,20230119,211,14,1,PO-SC-000330,7.063,520.24,3674.46,3,SINV-202301-SUP014-BU1
331,20230126,212,14,1,PO-SC-000331,6.524,285.36,1861.69,3,SINV-202301-SUP014-BU1
332,20230130,212,14,1,PO-SC-000332,6.524,286.65,1870.1,2,
333,20230105,213,14,1,PO-SC-000333,24.257,1049.39,25455.05,3,SINV-202301-SUP014-BU1
334,20230112,213,14,1,PO-SC-000334,24.257,1054.45,25577.79,3,SINV-202301-SUP014-BU1
335,20230123,213,14,1,PO-SC-000335,24.256,1052.36,25526.04,3,SINV-202301-SUP014-BU1
336,20230102,214,14,1,PO-SC-000336,5.566,878.78,4891.29,3,SINV-202301-SUP014-BU1
337,20230128,214,14,1,PO-SC-000337,5.566,880.52,4900.97,2,
338,20230114,215,14,1,PO-SC-000338,5.752,1458.5,8389.29,2,
339,20230130,215,14,1,PO-SC-000339,5.751,1455.0,8367.7,3,SINV-202301-SUP014-BU1
340,20230118,216,14,1,PO-SC-000340,21.028,866.34,18217.4,2,
341,20230120,216,14,1,PO-SC-000341,21.028,869.09,18275.22,2,
342,20230123,216,14,1,PO-SC-000342,21.028,866.24,18215.29,2,
343,20230111,217,14,1,PO-SC-000343,23.14,1184.89,27418.35,3,SINV-202301-SUP014-BU1
344,20230118,217,14,1,PO-SC-000344,23.14,1191.55,27572.47,3,SINV-202301-SUP014-BU1
345,20230126,217,14,1,PO-SC-000345,23.14,1191.34,27567.61,2,
346,20230116,218,14,1,PO-SC-000346,5.481,723.75,3966.87,3,SINV-202301-SUP014-BU1
347,20230119,218,14,1,PO-SC-000347,5.48,720.71,3949.49,2,
348,20230128,219,14,1,PO-SC-000348,3.347,351.21,1175.5,3,SINV-202301-SUP014-BU1
349,20230111,220,14,1,PO-SC-000349,3.249,931.54,3026.57,3,SINV-202301-SUP014-BU1
350,20230105,222,14,1,PO-SC-000350,32.146,422.93,13595.51,1,
351,20230116,222,14,1,PO-SC-000351,32.146,423.01,13598.08,3,SINV-202301-SUP014-BU1
352,20230119,222,14,1,PO-SC-000352,32.145,425.34,13672.55,3,SINV-202301-SUP014-BU1
353,20230123,223,14,1,PO-SC-000353,3.583,1010.94,3622.2,3,SINV-202301-SUP014-BU1
354,20230114,224,14,1,PO-SC-000354,23.541,784.07,18457.79,3,SINV-202301-SUP014-BU1
355,20230123,224,14,1,PO-SC-000355,23.541,787.87,18547.25,3,SINV-202301-SUP014-BU1
356,20230128,224,14,1,PO-SC-000356,23.542,780.12,18365.59,3,SINV-202301-SUP014-BU1
357,20230102,225,14,1,PO-SC-000357,4.452,213.85,952.06,3,SINV-202301-SUP014-BU1
358,20230120,226,14,1,PO-SC-000358,9.802,725.95,7115.76,2,
359,20230105,227,14,1,PO-SC-000359,9.593,401.3,3849.67,3,SINV-202301-SUP014-BU1
360,20230126,227,14,1,PO-SC-000360,9.593,399.46,3832.02,2,
361,20230109,228,14,1,PO-SC-000361,7.635,301.32,2300.58,3,SINV-202301-SUP014-BU1
362,20230112,228,14,1,PO-SC-000362,7.634,301.27,2299.9,3,SINV-202301-SUP014-BU1
363,20230111,229,4,2,PO-GR-000001,11.324,13.4,151.74,3,SINV-202301-SUP004-BU2
364,20230130,229,4,2,PO-GR-000002,11.324,13.42,151.97,3,SINV-202301-SUP004-BU2
365,20230131,229,4,2,PO-GR-000003,11.324,13.37,151.4,3,SINV-202301-SUP004-BU2
366,20230110,230,4,2,PO-GR-000004,11.976,46.24,553.77,3,SINV-202301-SUP004-BU2
367,20230125,230,4,2,PO-GR-000005,11.976,46.49,556.76,3,SINV-202301-SUP004-BU2
368,20230130,230,4,2,PO-GR-000006,11.976,46.35,555.09,3,SINV-202301-SUP004-BU2
369,20230102,231,4,2,PO-GR-000007,71.326,83.73,5972.13,3,SINV-202301-SUP004-BU2
370,20230116,231,4,2,PO-GR-000008,71.326,83.87,5982.11,3,SINV-202301-SUP004-BU2
371,20230125,231,4,2,PO-GR-000009,71.326,83.19,5933.61,3,SINV-202301-SUP004-BU2
372,20230129,231,4,2,PO-GR-000010,71.324,83.67,5967.68,3,SINV-202301-SUP004-BU2
373,20230111,232,4,2,PO-GR-000011,14.196,332.36,4718.18,3,SINV-202301-SUP004-BU2
374,20230112,232,4,2,PO-GR-000012,14.196,334.51,4748.7,3,SINV-202301-SUP004-BU2
375,20230116,232,4,2,PO-GR-000013,14.197,332.44,4719.65,2,
376,20230112,233,4,2,PO-GR-000014,10.307,669.55,6901.05,3,SINV-202301-SUP004-BU2
377,20230121,233,4,2,PO-GR-000015,10.307,669.17,6897.14,3,SINV-202301-SUP004-BU2
378,20230130,233,4,2,PO-GR-000016,10.306,668.12,6885.64,3,SINV-202301-SUP004-BU2
379,20230112,234,4,2,PO-GR-000017,60.676,1269.33,77017.87,3,SINV-202301-SUP004-BU2
380,20230125,234,4,2,PO-GR-000018,60.676,1269.94,77054.88,3,SINV-202301-SUP004-BU2
381,20230126,234,4,2,PO-GR-000019,60.676,1267.93,76932.92,3,SINV-202301-SUP004-BU2
382,20230131,234,4,2,PO-GR-000020,60.677,1270.35,77081.03,3,SINV-202301-SUP004-BU2
383,20230108,235,4,2,PO-GR-000021,3.718,41.35,153.74,3,SINV-202301-SUP004-BU2
384,20230131,235,4,2,PO-GR-000022,3.718,41.12,152.88,3,SINV-202301-SUP004-BU2
385,20230110,236,4,2,PO-GR-000023,8.678,74.24,644.25,3,SINV-202301-SUP004-BU2
386,20230129,236,4,2,PO-GR-000024,8.678,73.87,641.04,3,SINV-202301-SUP004-BU2
387,20230130,236,4,2,PO-GR-000025,8.677,74.45,646.0,3,SINV-202301-SUP004-BU2
388,20230125,237,4,2,PO-GR-000026,1.182,300.11,354.73,3,SINV-202301-SUP004-BU2
389,20230129,237,4,2,PO-GR-000027,1.182,299.77,354.33,3,SINV-202301-SUP004-BU2
390,20230109,238,4,2,PO-GR-000028,11.376,593.27,6749.04,3,SINV-202301-SUP004-BU2
391,20230111,238,4,2,PO-GR-000029,11.376,598.01,6802.96,3,SINV-202301-SUP004-BU2
392,20230130,238,4,2,PO-GR-000030,11.375,595.06,6768.81,3,SINV-202301-SUP004-BU2
393,20230111,239,4,2,PO-GR-000031,0.576,16.79,9.67,3,SINV-202301-SUP004-BU2
394,20230119,239,4,2,PO-GR-000032,0.575,16.7,9.6,3,SINV-202301-SUP004-BU2
395,20230105,240,4,2,PO-GR-000033,8.382,50.43,422.7,3,SINV-202301-SUP004-BU2
396,20230125,240,4,2,PO-GR-000034,8.382,50.04,419.44,3,SINV-202301-SUP004-BU2
397,20230126,240,4,2,PO-GR-000035,8.381,50.05,419.47,3,SINV-202301-SUP004-BU2
398,20230109,241,4,2,PO-GR-000036,9.769,96.57,943.39,3,SINV-202301-SUP004-BU2
399,20230123,241,4,2,PO-GR-000037,9.769,96.62,943.88,3,SINV-202301-SUP004-BU2
400,20230131,241,4,2,PO-GR-000038,9.77,95.94,937.33,3,SINV-202301-SUP004-BU2
401,20230102,242,4,2,PO-GR-000039,10.035,381.89,3832.27,3,SINV-202301-SUP004-BU2
402,20230121,242,4,2,PO-GR-000040,10.035,382.9,3842.4,3,SINV-202301-SUP004-BU2
403,20230131,242,4,2,PO-GR-000041,10.036,383.46,3848.4,3,SINV-202301-SUP004-BU2
404,20230105,243,4,2,PO-GR-000042,55.788,710.9,39659.69,3,SINV-202301-SUP004-BU2
405,20230111,243,4,2,PO-GR-000043,55.788,711.88,39714.36,2,
406,20230112,243,4,2,PO-GR-000044,55.788,713.48,39803.62,3,SINV-202301-SUP004-BU2
407,20230121,243,4,2,PO-GR-000045,55.786,713.41,39798.29,3,SINV-202301-SUP004-BU2
408,20230119,244,4,2,PO-GR-000046,7.575,36.28,274.82,3,SINV-202301-SUP004-BU2
409,20230123,244,4,2,PO-GR-000047,7.575,36.21,274.29,3,SINV-202301-SUP004-BU2
410,20230129,244,4,2,PO-GR-000048,7.575,36.04,273.0,3,SINV-202301-SUP004-BU2
411,20230112,245,4,2,PO-GR-000049,13.092,65.59,858.7,3,SINV-202301-SUP004-BU2
412,20230116,245,4,2,PO-GR-000050,13.092,65.57,858.44,3,SINV-202301-SUP004-BU2
413,20230119,245,4,2,PO-GR-000051,13.091,65.52,857.72,3,SINV-202301-SUP004-BU2
414,20230102,246,4,2,PO-GR-000052,14.044,275.76,3872.77,3,SINV-202301-SUP004-BU2
415,20230108,246,4,2,PO-GR-000053,14.044,276.05,3876.85,3,SINV-202301-SUP004-BU2
416,20230112,246,4,2,PO-GR-000054,14.044,277.54,3897.77,3,SINV-202301-SUP004-BU2
417,20230130,246,4,2,PO-GR-000055,14.046,275.55,3870.38,3,SINV-202301-SUP004-BU2
418,20230113,247,4,2,PO-GR-000056,13.74,83.07,1141.38,3,SINV-202301-SUP004-BU2
419,20230119,247,4,2,PO-GR-000057,13.74,82.57,1134.51,3,SINV-202301-SUP004-BU2
420,20230126,247,4,2,PO-GR-000058,13.74,82.85,1138.36,3,SINV-202301-SUP004-BU2
421,20230102,248,4,2,PO-GR-000059,57.279,319.64,18308.66,3,SINV-202301-SUP004-BU2
422,20230121,248,4,2,PO-GR-000060,57.279,318.07,18218.73,3,SINV-202301-SUP004-BU2
423,20230123,248,4,2,PO-GR-000061,57.279,317.83,18204.98,3,SINV-202301-SUP004-BU2
424,20230126,248,4,2,PO-GR-000062,57.28,318.76,18258.57,3,SINV-202301-SUP004-BU2
425,20230108,249,4,2,PO-GR-000063,8.467,43.4,367.47,3,SINV-202301-SUP004-BU2
426,20230111,249,4,2,PO-GR-000064,8.467,43.32,366.79,3,SINV-202301-SUP004-BU2
427,20230102,250,4,2,PO-GR-000065,10.672,80.69,861.12,3,SINV-202301-SUP004-BU2
428,20230129,250,4,2,PO-GR-000066,10.672,80.96,864.01,3,SINV-202301-SUP004-BU2
429,20230130,250,4,2,PO-GR-000067,10.672,80.58,859.95,3,SINV-202301-SUP004-BU2
430,20230102,251,4,2,PO-GR-000068,11.135,330.88,3684.35,3,SINV-202301-SUP004-BU2
431,20230111,251,4,2,PO-GR-000069,11.135,331.48,3691.03,3,SINV-202301-SUP004-BU2
432,20230129,251,4,2,PO-GR-000070,11.134,331.54,3691.37,3,SINV-202301-SUP004-BU2
433,20230105,252,4,2,PO-GR-000071,11.184,646.99,7235.94,3,SINV-202301-SUP004-BU2
434,20230108,252,4,2,PO-GR-000072,11.184,647.2,7238.28,3,SINV-202301-SUP004-BU2
435,20230112,252,4,2,PO-GR-000073,11.184,650.59,7276.2,3,SINV-202301-SUP004-BU2
436,20230113,253,5,2,PO-GR-000074,12.73,167.57,2133.17,3,SINV-202301-SUP005-BU2
437,20230125,253,5,2,PO-GR-000075,12.73,168.6,2146.28,3,SINV-202301-SUP005-BU2
438,20230131,253,5,2,PO-GR-000076,12.73,167.41,2131.13,3,SINV-202301-SUP005-BU2
439,20230109,254,5,2,PO-GR-000077,87.958,307.4,27038.29,3,SINV-202301-SUP005-BU2
440,20230111,254,5,2,PO-GR-000078,87.958,309.42,27215.96,3,SINV-202301-SUP005-BU2
441,20230116,254,5,2,PO-GR-000079,87.958,309.82,27251.15,3,SINV-202301-SUP005-BU2
442,20230131,254,5,2,PO-GR-000080,87.957,307.96,27087.24,3,SINV-202301-SUP005-BU2
443,20230116,255,5,2,PO-GR-000081,2.353,865.69,2036.97,3,SINV-202301-SUP005-BU2
444,20230125,255,5,2,PO-GR-000082,2.352,865.55,2035.77,3,SINV-202301-SUP005-BU2
445,20230102,256,5,2,PO-GR-000083,12.189,1433.38,17471.47,3,SINV-202301-SUP005-BU2
446,20230112,256,5,2,PO-GR-000084,12.189,1432.61,17462.08,3,SINV-202301-SUP005-BU2
447,20230121,256,5,2,PO-GR-000085,12.189,1429.61,17425.52,3,SINV-202301-SUP005-BU2
448,20230123,256,5,2,PO-GR-000086,12.188,1426.54,17386.67,3,SINV-202301-SUP005-BU2
449,20230109,257,5,2,PO-GR-000087,15.736,160.73,2529.25,3,SINV-202301-SUP005-BU2
450,20230119,257,5,2,PO-GR-000088,15.736,161.5,2541.36,3,SINV-202301-SUP005-BU2
451,20230125,257,5,2,PO-GR-000089,15.736,161.01,2533.65,3,SINV-202301-SUP005-BU2
452,20230130,257,5,2,PO-GR-000090,15.735,160.75,2529.4,3,SINV-202301-SUP005-BU2
453,20230116,258,5,2,PO-GR-000091,1.2,284.3,341.16,3,SINV-202301-SUP005-BU2
454,20230126,258,5,2,PO-GR-000092,1.2,284.7,341.64,3,SINV-202301-SUP005-BU2
455,20230105,259,5,2,PO-GR-000093,80.821,1328.64,107382.01,3,SINV-202301-SUP005-BU2
456,20230113,259,5,2,PO-GR-000094,80.821,1334.9,107887.95,3,SINV-202301-SUP005-BU2
457,20230121,259,5,2,PO-GR-000095,80.821,1336.39,108008.38,2,
458,20230126,259,5,2,PO-GR-000096,80.822,1336.72,108036.38,3,SINV-202301-SUP005-BU2
459,20230110,260,5,2,PO-GR-000097,68.129,285.94,19480.81,3,SINV-202301-SUP005-BU2
460,20230111,260,5,2,PO-GR-000098,68.129,285.93,19480.12,3,SINV-202301-SUP005-BU2
461,20230121,260,5,2,PO-GR-000099,68.129,285.85,19474.67,3,SINV-202301-SUP005-BU2
462,20230126,260,5,2,PO-GR-000100,68.131,283.34,19304.24,3,SINV-202301-SUP005-BU2
463,20230109,261,5,2,PO-GR-000101,8.923,803.1,7166.06,3,SINV-202301-SUP005-BU2
464,20230113,261,5,2,PO-GR-000102,8.923,804.44,7178.02,3,SINV-202301-SUP005-BU2
465,20230119,261,5,2,PO-GR-000103,8.924,806.45,7196.76,3,SINV-202301-SUP005-BU2
466,20230105,262,5,2,PO-GR-000104,9.935,280.0,2781.8,3,SINV-202301-SUP005-BU2
467,20230129,262,5,2,PO-GR-000105,9.935,282.1,2802.66,3,SINV-202301-SUP005-BU2
468,20230131,262,5,2,PO-GR-000106,9.935,281.46,2796.31,2,
469,20230112,263,5,2,PO-GR-000107,12.162,1301.5,15828.84,3,SINV-202301-SUP005-BU2
470,20230119,263,5,2,PO-GR-000108,12.162,1296.6,15769.25,3,SINV-202301-SUP005-BU2
471,20230126,263,5,2,PO-GR-000109,12.162,1297.74,15783.11,3,SINV-202301-SUP005-BU2
472,20230126,264,5,2,PO-GR-000110,12.961,254.44,3297.8,3,SINV-202301-SUP005-BU2
473,20230129,264,5,2,PO-GR-000111,12.961,256.21,3320.74,3,SINV-202301-SUP005-BU2
474,20230131,264,5,2,PO-GR-000112,12.962,255.53,3312.18,3,SINV-202301-SUP005-BU2
475,20230102,265,5,2,PO-GR-000113,8.74,150.01,1311.09,3,SINV-202301-SUP005-BU2
476,20230111,265,5,2,PO-GR-000114,8.74,149.35,1305.32,3,SINV-202301-SUP005-BU2
477,20230129,265,5,2,PO-GR-000115,8.739,149.47,1306.22,2,
478,20230111,266,5,2,PO-GR-000116,1.7,263.53,448.0,3,SINV-202301-SUP005-BU2
479,20230121,266,5,2,PO-GR-000117,1.701,264.47,449.86,3,SINV-202301-SUP005-BU2
480,20230105,267,5,2,PO-GR-000118,13.041,522.84,6818.36,3,SINV-202301-SUP005-BU2
481,20230112,267,5,2,PO-GR-000119,13.041,519.89,6779.89,3,SINV-202301-SUP005-BU2
482,20230130,267,5,2,PO-GR-000120,13.04,523.72,6829.31,3,SINV-202301-SUP005-BU2
483,20230102,268,5,2,PO-GR-000121,12.693,133.51,1694.64,2,
484,20230109,268,5,2,PO-GR-000122,12.693,134.55,1707.84,3,SINV-202301-SUP005-BU2
485,20230111,268,5,2,PO-GR-000123,12.693,133.48,1694.26,3,SINV-202301-SUP005-BU2
486,20230109,269,5,2,PO-GR-000124,63.209,249.52,15771.91,3,SINV-202301-SUP005-BU2
487,20230110,269,5,2,PO-GR-000125,63.209,250.98,15864.19,3,SINV-202301-SUP005-BU2
488,20230123,269,5,2,PO-GR-000126,63.209,249.31,15758.64,3,SINV-202301-SUP005-BU2
489,20230125,269,5,2,PO-GR-000127,63.208,249.89,15795.05,3,SINV-202301-SUP005-BU2
490,20230109,270,5,2,PO-GR-000128,13.136,485.25,6374.24,3,SINV-202301-SUP005-BU2
491,20230110,270,5,2,PO-GR-000129,13.136,484.25,6361.11,3,SINV-202301-SUP005-BU2
492,20230116,270,5,2,PO-GR-000130,13.136,486.51,6390.8,2,
493,20230125,271,5,2,PO-GR-000131,14.731,130.07,1916.06,3,SINV-202301-SUP005-BU2
494,20230130,271,5,2,PO-GR-000132,14.731,130.1,1916.5,2,
495,20230131,271,5,2,PO-GR-000133,14.731,129.4,1906.19,3,SINV-202301-SUP005-BU2
496,20230102,273,5,2,PO-GR-000134,65.369,471.81,30841.75,3,SINV-202301-SUP005-BU2
497,20230105,273,5,2,PO-GR-000135,65.369,470.47,30754.15,3,SINV-202301-SUP005-BU2
498,20230109,273,5,2,PO-GR-000136,65.369,470.46,30753.5,3,SINV-202301-SUP005-BU2
499,20230123,273,5,2,PO-GR-000137,65.37,470.06,30727.82,3,SINV-202301-SUP005-BU2
500,20230108,274,5,2,PO-GR-000138,14.225,131.13,1865.32,2,
501,20230123,274,5,2,PO-GR-000139,14.225,131.07,1864.47,3,SINV-202301-SUP005-BU2
502,20230130,274,5,2,PO-GR-000140,14.226,130.92,1862.47,3,SINV-202301-SUP005-BU2
503,20230110,275,5,2,PO-GR-000141,8.306,241.24,2003.74,3,SINV-202301-SUP005-BU2
504,20230116,275,5,2,PO-GR-000142,8.306,241.18,2003.24,3,SINV-202301-SUP005-BU2
505,20230119,275,5,2,PO-GR-000143,8.307,241.27,2004.23,3,SINV-202301-SUP005-BU2
506,20230109,276,5,2,PO-GR-000144,13.442,466.86,6275.53,3,SINV-202301-SUP005-BU2
507,20230126,276,5,2,PO-GR-000145,13.442,466.38,6269.08,3,SINV-202301-SUP005-BU2
508,20230131,276,5,2,PO-GR-000146,13.443,464.97,6250.59,3,SINV-202301-SUP005-BU2
509,20230112,277,3,2,PO-GR-000147,0.545,102.06,55.62,3,SINV-202301-SUP003-BU2
510,20230126,277,3,2,PO-GR-000148,0.545,102.9,56.08,3,SINV-202301-SUP003-BU2
511,20230102,278,3,2,PO-GR-000149,76.779,493.93,37923.45,3,SINV-202301-SUP003-BU2
512,20230110,278,3,2,PO-GR-000150,76.779,496.26,38102.35,3,SINV-202301-SUP003-BU2
513,20230123,278,3,2,PO-GR-000151,76.779,492.36,37802.91,3,SINV-202301-SUP003-BU2
514,20230129,278,3,2,PO-GR-000152,76.778,494.29,37950.6,3,SINV-202301-SUP003-BU2
515,20230105,279,3,2,PO-GR-000153,68.242,976.4,66631.49,3,SINV-202301-SUP003-BU2
516,20230108,279,3,2,PO-GR-000154,68.242,976.84,66661.52,3,SINV-202301-SUP003-BU2
517,20230109,279,3,2,PO-GR-000155,68.242,974.66,66512.75,1,
518,20230119,279,3,2,PO-GR-000156,68.24,975.53,66570.17,3,SINV-202301-SUP003-BU2
519,20230110,280,3,2,PO-GR-000157,8.379,94.5,791.82,3,SINV-202301-SUP003-BU2
520,20230116,280,3,2,PO-GR-000158,8.379,93.94,787.12,3,SINV-202301-SUP003-BU2
521,20230130,280,3,2,PO-GR-000159,8.38,94.21,789.48,3,SINV-202301-SUP003-BU2
522,20230102,281,3,2,PO-GR-000160,11.507,158.89,1828.35,3,SINV-202301-SUP003-BU2
523,20230110,281,3,2,PO-GR-000161,11.507,158.79,1827.2,3,SINV-202301-SUP003-BU2
524,20230113,281,3,2,PO-GR-000162,11.508,159.0,1829.77,3,SINV-202301-SUP003-BU2
525,20230108,282,3,2,PO-GR-000163,74.774,770.6,57620.84,3,SINV-202301-SUP003-BU2
526,20230113,282,3,2,PO-GR-000164,74.774,776.8,58084.44,2,
527,20230121,282,3,2,PO-GR-000165,74.774,775.48,57985.74,3,SINV-202301-SUP003-BU2
528,20230130,282,3,2,PO-GR-000166,74.774,774.89,57941.62,3,SINV-202301-SUP003-BU2
529,20230105,283,3,2,PO-GR-000167,12.336,123.7,1525.96,3,SINV-202301-SUP003-BU2
530,20230116,283,3,2,PO-GR-000168,12.336,123.31,1521.15,3,SINV-202301-SUP003-BU2
531,20230125,283,3,2,PO-GR-000169,12.336,124.26,1532.87,3,SINV-202301-SUP003-BU2
532,20230129,283,3,2,PO-GR-000170,12.337,123.54,1524.11,3,SINV-202301-SUP003-BU2
533,20230102,284,3,2,PO-GR-000171,77.903,577.61,44997.55,3,SINV-202301-SUP003-BU2
534,20230108,284,3,2,PO-GR-000172,77.903,579.31,45129.99,3,SINV-202301-SUP003-BU2
535,20230113,284,3,2,PO-GR-000173,77.903,581.93,45334.09,3,SINV-202301-SUP003-BU2
536,20230126,284,3,2,PO-GR-000174,77.905,580.93,45257.35,3,SINV-202301-SUP003-BU2
537,20230116,285,3,2,PO-GR-000175,7.022,174.66,1226.46,3,SINV-202301-SUP003-BU2
538,20230123,285,3,2,PO-GR-000176,7.023,174.73,1227.13,3,SINV-202301-SUP003-BU2
539,20230105,286,3,2,PO-GR-000177,13.155,853.24,11224.37,3,SINV-202301-SUP003-BU2
540,20230121,286,3,2,PO-GR-000178,13.155,859.33,11304.49,2,
541,20230126,286,3,2,PO-GR-000179,13.155,855.17,11249.76,3,SINV-202301-SUP003-BU2
542,20230131,286,3,2,PO-GR-000180,13.155,856.89,11272.39,2,
543,20230109,287,3,2,PO-GR-000181,13.389,83.5,1117.98,3,SINV-202301-SUP003-BU2
544,20230110,287,3,2,PO-GR-000182,13.389,84.33,1129.09,3,SINV-202301-SUP003-BU2
545,20230130,287,3,2,PO-GR-000183,13.388,83.74,1121.11,3,SINV-202301-SUP003-BU2
546,20230111,288,3,2,PO-GR-000184,66.103,401.52,26541.68,3,SINV-202301-SUP003-BU2
547,20230112,288,3,2,PO-GR-000185,66.103,403.12,26647.44,3,SINV-202301-SUP003-BU2
548,20230113,288,3,2,PO-GR-000186,66.103,401.79,26559.52,3,SINV-202301-SUP003-BU2
549,20230121,288,3,2,PO-GR-000187,66.104,401.89,26566.54,3,SINV-202301-SUP003-BU2
550,20230113,289,3,2,PO-GR-000188,9.863,153.95,1518.41,3,SINV-202301-SUP003-BU2
551,20230126,289,3,2,PO-GR-000189,9.863,153.59,1514.86,3,SINV-202301-SUP003-BU2
552,20230130,289,3,2,PO-GR-000190,9.863,154.4,1522.85,3,SINV-202301-SUP003-BU2
553,20230125,290,3,2,PO-GR-000191,6.957,727.6,5061.91,2,
554,20230126,290,3,2,PO-GR-000192,6.956,730.57,5081.84,3,SINV-202301-SUP003-BU2
555,20230102,291,3,2,PO-GR-000193,10.653,92.4,984.34,3,SINV-202301-SUP003-BU2
556,20230105,291,3,2,PO-GR-000194,10.653,92.59,986.36,3,SINV-202301-SUP003-BU2
557,20230112,291,3,2,PO-GR-000195,10.653,92.53,985.72,3,SINV-202301-SUP003-BU2
558,20230116,291,3,2,PO-GR-000196,10.654,92.41,984.54,3,SINV-202301-SUP003-BU2
559,20230116,292,3,2,PO-GR-000197,13.359,166.93,2230.02,3,SINV-202301-SUP003-BU2
560,20230123,292,3,2,PO-GR-000198,13.359,165.92,2216.53,3,SINV-202301-SUP003-BU2
561,20230131,292,3,2,PO-GR-000199,13.36,165.64,2212.95,3,SINV-202301-SUP003-BU2
562,20230112,293,3,2,PO-GR-000200,14.258,111.34,1587.49,3,SINV-202301-SUP003-BU2
563,20230125,293,3,2,PO-GR-000201,14.258,111.52,1590.05,3,SINV-202301-SUP003-BU2
564,20230126,293,3,2,PO-GR-000202,14.258,110.63,1577.36,3,SINV-202301-SUP003-BU2
565,20230129,293,3,2,PO-GR-000203,14.259,111.08,1583.89,3,SINV-202301-SUP003-BU2
566,20230109,294,3,2,PO-GR-000204,75.961,198.63,15088.13,3,SINV-202301-SUP003-BU2
